time,m_dot,cost_eur,true_cost_eur
2023-01-27 14:00:00+00:00,10.0,8046.338195696206,8034.359383485799
2023-01-27 15:00:00+00:00,10.0,8047.606188768588,8035.384401959985
2023-01-27 16:00:00+00:00,10.0,8051.851422393799,8039.409012603492
2023-01-27 17:00:00+00:00,10.0,8052.967920703173,8040.2808713008935
2023-01-27 18:00:00+00:00,10.0,8050.01226189743,8037.050746394866
2023-01-27 19:00:00+00:00,10.0,8044.858380096436,8031.607272298404
2023-01-27 20:00:00+00:00,10.0,8038.419347945705,8024.870743199477
2023-01-27 21:00:00+00:00,10.0,8033.715461029068,8019.883217275053
2023-01-27 22:00:00+00:00,10.0,8026.62715738158,8012.496095451603
2023-01-27 23:00:00+00:00,10.0,8018.36604551825,8003.9300367360165
2023-01-28 00:00:00+00:00,24.0,19233.200704323364,19198.5811166704
2023-01-28 01:00:00+00:00,75.0,60013.616222233555,59900.64601503439
2023-01-28 02:00:00+00:00,80.0,63902.665660130624,63779.59655522467
2023-01-28 03:00:00+00:00,70.0,56027.21497995569,55918.305283093316
2023-01-28 04:00:00+00:00,10.0,8017.298590662435,8001.602923886741
